,state,county,dc,dcV,pop,popV,aadc,aadcV,dcC,dcCV,good,fips,county_lower,test,county_lookup,geojson_lookup,pct_mortality
879,KANSAS,DICKINSON,5.0,VALID,45064.0,VALID,7.6,UNRELIABLE,11.1,UNRELIABLE,1,20,Dickinson,True,Dickinson|20,2959,0.00011095331084679567
880,KANSAS,DONIPHAN,3.0,VALID,20014.0,VALID,12.4,UNRELIABLE,15.0,UNRELIABLE,1,20,Doniphan,True,Doniphan|20,1762,0.00014989507344858599
881,KANSAS,DOUGLAS,10.0,VALID,171463.0,VALID,8.8,UNRELIABLE,5.8,UNRELIABLE,1,20,Douglas,True,Douglas|20,879,5.832162040790141e-05
882,KANSAS,EDWARDS,0.0,VALID,9319.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Edwards,True,Edwards|20,1147,0.0
883,KANSAS,ELK,1.0,VALID,7942.0,VALID,3.9,UNRELIABLE,12.6,UNRELIABLE,1,20,Elk,True,Elk|20,898,0.00012591286829513975
884,KANSAS,ELLIS,5.0,VALID,64821.0,VALID,8.4,UNRELIABLE,7.7,UNRELIABLE,1,20,Ellis,True,Ellis|20,2434,7.713549621264713e-05
885,KANSAS,ELLSWORTH,2.0,VALID,15846.0,VALID,10.3,UNRELIABLE,12.6,UNRELIABLE,1,20,Ellsworth,True,Ellsworth|20,999,0.00012621481761958855
886,KANSAS,FINNEY,2.0,VALID,76357.0,VALID,4.1,UNRELIABLE,2.6,UNRELIABLE,1,20,Finney,True,Finney|20,1116,2.6192752465392827e-05
887,KANSAS,FORD,1.0,VALID,65728.0,VALID,1.4,UNRELIABLE,1.5,UNRELIABLE,1,20,Ford,True,Ford|20,2957,1.5214216163583253e-05
888,KANSAS,FRANKLIN,4.0,VALID,50950.0,VALID,5.4,UNRELIABLE,7.9,UNRELIABLE,1,20,Franklin,True,Franklin|20,239,7.850834151128557e-05
889,KANSAS,GEARY,3.0,VALID,59981.0,VALID,6.8,UNRELIABLE,5.0,UNRELIABLE,1,20,Geary,True,Geary|20,2754,5.001583834881046e-05
890,KANSAS,GOVE,0.0,VALID,8397.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Gove,True,Gove|20,508,0.0
891,KANSAS,GRAHAM,0.0,VALID,9041.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Graham,True,Graham|20,993,0.0
892,KANSAS,GRANT,0.0,VALID,17057.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Grant,True,Grant|20,777,0.0
893,KANSAS,GRAY,0.0,VALID,13339.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Gray,True,Gray|20,45,0.0
894,KANSAS,GREELEY,0.0,VALID,4494.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Greeley,True,Greeley|20,2951,0.0
895,KANSAS,GREENWOOD,3.0,VALID,19326.0,VALID,11.5,UNRELIABLE,15.5,UNRELIABLE,1,20,Greenwood,True,Greenwood|20,826,0.0001552312946289972
896,KANSAS,HAMILTON,0.0,VALID,5759.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Hamilton,True,Hamilton|20,1128,0.0
897,KANSAS,HARPER,0.0,VALID,17239.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Harper,True,Harper|20,2979,0.0
898,KANSAS,HARVEY,3.0,VALID,72094.0,VALID,3.5,UNRELIABLE,4.2,UNRELIABLE,1,20,Harvey,True,Harvey|20,283,4.161233944572364e-05
899,KANSAS,HASKELL,1.0,VALID,9792.0,VALID,12.2,UNRELIABLE,10.2,UNRELIABLE,1,20,Haskell,True,Haskell|20,825,0.00010212418300653595
900,KANSAS,HODGEMAN,0.0,VALID,5540.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Hodgeman,True,Hodgeman|20,1113,0.0
901,KANSAS,JACKSON,3.0,VALID,26332.0,VALID,6.7,UNRELIABLE,11.4,UNRELIABLE,1,20,Jackson,True,Jackson|20,561,0.00011392981923135349
902,KANSAS,JEFFERSON,1.0,VALID,38156.0,VALID,2.3,UNRELIABLE,2.6,UNRELIABLE,1,20,Jefferson,True,Jefferson|20,2993,2.6208197924310724e-05
903,KANSAS,JEWELL,1.0,VALID,11132.0,VALID,4.9,UNRELIABLE,9.0,UNRELIABLE,1,20,Jewell,True,Jewell|20,509,8.983111749910169e-05
904,KANSAS,JOHNSON,41.0,VALID,758493.0,VALID,6.6,VALID,5.4,VALID,1,20,Johnson,True,Johnson|20,806,5.405455290951927e-05
905,KANSAS,KEARNY,0.0,VALID,10270.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Kearny,True,Kearny|20,342,0.0
906,KANSAS,KINGMAN,2.0,VALID,20171.0,VALID,5.1,UNRELIABLE,9.9,UNRELIABLE,1,20,Kingman,True,Kingman|20,2503,9.915224827722968e-05
907,KANSAS,KIOWA,0.0,VALID,9209.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Kiowa,True,Kiowa|20,105,0.0
908,KANSAS,LABETTE,5.0,VALID,54829.0,VALID,6.6,UNRELIABLE,9.1,UNRELIABLE,1,20,Labette,True,Labette|20,925,9.119261704572398e-05
909,KANSAS,LANE,0.0,VALID,6286.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Lane,True,Lane|20,2524,0.0
910,KANSAS,LEAVENWORTH,7.0,VALID,144559.0,VALID,5.5,UNRELIABLE,4.8,UNRELIABLE,1,20,Leavenworth,True,Leavenworth|20,2405,4.842313519047586e-05
911,KANSAS,LINCOLN,0.0,VALID,8859.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Lincoln,True,Lincoln|20,485,0.0
912,KANSAS,LINN,1.0,VALID,19636.0,VALID,2.9,UNRELIABLE,5.1,UNRELIABLE,1,20,Linn,True,Linn|20,247,5.092686901609289e-05
913,KANSAS,LOGAN,1.0,VALID,7798.0,VALID,9.2,UNRELIABLE,12.8,UNRELIABLE,1,20,Logan,True,Logan|20,1071,0.00012823800974608873
914,KANSAS,LYON,2.0,VALID,81301.0,VALID,2.9,UNRELIABLE,2.5,UNRELIABLE,1,20,Lyon,True,Lyon|20,44,2.4599943420130133e-05
915,KANSAS,MaaC.PHERSON,6.0,VALID,64467.0,VALID,6.8,UNRELIABLE,9.3,UNRELIABLE,1,20,McPherson,True,McPherson|20,643,9.307087347014752e-05
916,KANSAS,MARION,2.0,VALID,30379.0,VALID,3.3,UNRELIABLE,6.6,UNRELIABLE,1,20,Marion,True,Marion|20,1021,6.583495177589782e-05
917,KANSAS,MARSHALL,3.0,VALID,28984.0,VALID,7.2,UNRELIABLE,10.4,UNRELIABLE,1,20,Marshall,True,Marshall|20,57,0.00010350538227987855
918,KANSAS,MEADE,0.0,VALID,10943.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Meade,True,Meade|20,206,0.0
919,KANSAS,MIAMI,2.0,VALID,53564.0,VALID,3.3,UNRELIABLE,3.7,UNRELIABLE,1,20,Miami,True,Miami|20,1337,3.7338510940183704e-05
920,KANSAS,MITCHELL,0.0,VALID,18019.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Mitchell,True,Mitchell|20,511,0.0
921,KANSAS,MONTGOMERY,8.0,VALID,86714.0,VALID,6.7,UNRELIABLE,9.2,UNRELIABLE,1,20,Montgomery,True,Montgomery|20,775,9.225730562538921e-05
922,KANSAS,MORRIS,0.0,VALID,14767.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Morris,True,Morris|20,2875,0.0
923,KANSAS,MORTON,0.0,VALID,8633.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Morton,True,Morton|20,1286,0.0
924,KANSAS,NEMAHA,3.0,VALID,25455.0,VALID,9.1,UNRELIABLE,11.8,UNRELIABLE,1,20,Nemaha,True,Nemaha|20,3183,0.00011785503830288745
925,KANSAS,NEOSHO,1.0,VALID,41566.0,VALID,1.2,UNRELIABLE,2.4,UNRELIABLE,1,20,Neosho,True,Neosho|20,831,2.4058124428619544e-05
926,KANSAS,NESS,1.0,VALID,10878.0,VALID,3.6,UNRELIABLE,9.2,UNRELIABLE,1,20,Ness,True,Ness|20,2788,9.192866335723479e-05
927,KANSAS,NORTON,3.0,VALID,15181.0,VALID,9.6,UNRELIABLE,19.8,UNRELIABLE,1,20,Norton,True,Norton|20,2538,0.00019761544035307293
928,KANSAS,OSAGE,1.0,VALID,36355.0,VALID,2.1,UNRELIABLE,2.8,UNRELIABLE,1,20,Osage,True,Osage|20,442,2.7506532801540365e-05
929,KANSAS,OSBORNE,0.0,VALID,12171.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Osborne,True,Osborne|20,221,0.0
930,KANSAS,OTTAWA,0.0,VALID,14080.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Ottawa,True,Ottawa|20,679,0.0
931,KANSAS,PAWNEE,0.0,VALID,18351.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Pawnee,True,Pawnee|20,933,0.0
932,KANSAS,PHILLIPS,3.0,VALID,16444.0,VALID,13.5,UNRELIABLE,18.2,UNRELIABLE,1,20,Phillips,True,Phillips|20,2404,0.00018243736317197763
933,KANSAS,POTTAWATOMIE,1.0,VALID,38549.0,VALID,2.3,UNRELIABLE,2.6,UNRELIABLE,1,20,Pottawatomie,True,Pottawatomie|20,2958,2.5941010142934965e-05
934,KANSAS,PRATT,0.0,VALID,24176.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Pratt,True,Pratt|20,2074,0.0
935,KANSAS,RAWLINS,1.0,VALID,8843.0,VALID,5.2,UNRELIABLE,11.3,UNRELIABLE,1,20,Rawlins,True,Rawlins|20,2902,0.00011308379509216329
936,KANSAS,RENO,15.0,VALID,148516.0,VALID,8.5,UNRELIABLE,10.1,UNRELIABLE,1,20,Reno,True,Reno|20,1649,0.00010099921893937353
937,KANSAS,REPUBLIC,2.0,VALID,16232.0,VALID,7.1,UNRELIABLE,12.3,UNRELIABLE,1,20,Republic,True,Republic|20,512,0.0001232134056185313
938,KANSAS,RICE,5.0,VALID,25668.0,VALID,16.1,UNRELIABLE,19.5,UNRELIABLE,1,20,Rice,True,Rice|20,80,0.00019479507558048932
939,KANSAS,RILEY,3.0,VALID,151640.0,VALID,3.3,UNRELIABLE,2.0,UNRELIABLE,1,20,Riley,True,Riley|20,1215,1.978369823265629e-05
940,KANSAS,ROOKS,0.0,VALID,15625.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Rooks,True,Rooks|20,852,0.0
941,KANSAS,RUSH,1.0,VALID,9911.0,VALID,5.2,UNRELIABLE,10.1,UNRELIABLE,1,20,Rush,True,Rush|20,490,0.00010089799212995662
942,KANSAS,RUSSELL,0.0,VALID,20441.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Russell,True,Russell|20,491,0.0
943,KANSAS,SALINE,5.0,VALID,113633.0,VALID,4.6,UNRELIABLE,4.4,UNRELIABLE,1,20,Saline,True,Saline|20,680,4.400130243855218e-05
944,KANSAS,SCOTT,1.0,VALID,13717.0,VALID,6.4,UNRELIABLE,7.3,UNRELIABLE,1,20,Scott,True,Scott|20,83,7.290223809870963e-05
945,KANSAS,SEDGWICK,53.0,VALID,843976.0,VALID,6.9,VALID,6.3,VALID,1,20,Sedgwick,True,Sedgwick|20,421,6.279799425576083e-05
946,KANSAS,SEWARD,3.0,VALID,44571.0,VALID,8.3,UNRELIABLE,6.7,UNRELIABLE,1,20,Seward,True,Seward|20,3108,6.730833950326445e-05
947,KANSAS,SHAWNEE,29.0,VALID,344083.0,VALID,7.8,VALID,8.4,VALID,1,20,Shawnee,True,Shawnee|20,787,8.428199010122558e-05
948,KANSAS,SHERIDAN,2.0,VALID,7973.0,VALID,18.7,UNRELIABLE,25.1,UNRELIABLE,1,20,Sheridan,True,Sheridan|20,790,0.0002508466072996363
949,KANSAS,SHERMAN,1.0,VALID,17211.0,VALID,4.0,UNRELIABLE,5.8,UNRELIABLE,1,20,Sherman,True,Sherman|20,1384,5.810237638719424e-05
950,KANSAS,SMITH,1.0,VALID,12811.0,VALID,5.6,UNRELIABLE,7.8,UNRELIABLE,1,20,Smith,True,Smith|20,58,7.805791897588011e-05
951,KANSAS,STAFFORD,1.0,VALID,13397.0,VALID,2.8,UNRELIABLE,7.5,UNRELIABLE,1,20,Stafford,True,Stafford|20,634,7.464357692020602e-05
952,KANSAS,STANTON,0.0,VALID,5894.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Stanton,True,Stanton|20,586,0.0
953,KANSAS,STEVENS,2.0,VALID,11857.0,VALID,14.0,UNRELIABLE,16.9,UNRELIABLE,1,20,Stevens,True,Stevens|20,551,0.00016867673104495234
954,KANSAS,SUMNER,12.0,VALID,60620.0,VALID,15.3,UNRELIABLE,19.8,UNRELIABLE,1,20,Sumner,True,Sumner|20,285,0.00019795447047179148
955,KANSAS,THOMAS,1.0,VALID,20365.0,VALID,3.6,UNRELIABLE,4.9,UNRELIABLE,1,20,Thomas,True,Thomas|20,82,4.910385465259023e-05
956,KANSAS,TREGO,1.0,VALID,9564.0,VALID,6.6,UNRELIABLE,10.5,UNRELIABLE,1,20,Trego,True,Trego|20,514,0.00010455876202425763
957,KANSAS,WABAUNSEE,2.0,VALID,16531.0,VALID,7.9,UNRELIABLE,12.1,UNRELIABLE,1,20,Wabaunsee,True,Wabaunsee|20,1927,0.0001209848164055411
958,KANSAS,WALLACE,0.0,VALID,4857.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Wallace,True,Wallace|20,730,0.0
959,KANSAS,WASHINGTON,0.0,VALID,18287.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Washington,True,Washington|20,779,0.0
960,KANSAS,WICHITA,0.0,VALID,7033.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,20,Wichita,True,Wichita|20,137,0.0
961,KANSAS,WILSON,3.0,VALID,25604.0,VALID,7.7,UNRELIABLE,11.7,UNRELIABLE,1,20,Wilson,True,Wilson|20,286,0.00011716919231370099
962,KANSAS,WOODSON,3.0,VALID,10227.0,VALID,22.3,UNRELIABLE,29.3,UNRELIABLE,1,20,Woodson,True,Woodson|20,1723,0.0002933411557641537
963,KANSAS,WYANDOTTE,22.0,VALID,290734.0,VALID,7.3,VALID,7.6,VALID,1,20,Wyandotte,True,Wyandotte|20,3030,7.567054420879568e-05
964,KENTUCKY,ADAIR,2.0,VALID,36428.0,VALID,3.9,UNRELIABLE,5.5,UNRELIABLE,1,21,Adair,True,Adair|21,994,5.490282200505106e-05
965,KENTUCKY,ALLEN,3.0,VALID,34296.0,VALID,7.3,UNRELIABLE,8.7,UNRELIABLE,1,21,Allen,True,Allen|21,150,8.74737578726382e-05
966,KENTUCKY,ANDERSON,1.0,VALID,32447.0,VALID,2.8,UNRELIABLE,3.1,UNRELIABLE,1,21,Anderson,True,Anderson|21,2011,3.081949024563134e-05
967,KENTUCKY,BALLARD,1.0,VALID,19250.0,VALID,4.8,UNRELIABLE,5.2,UNRELIABLE,1,21,Ballard,True,Ballard|21,2905,5.194805194805195e-05
968,KENTUCKY,BARREN,5.0,VALID,76925.0,VALID,5.2,UNRELIABLE,6.5,UNRELIABLE,1,21,Barren,True,Barren|21,1662,6.499837504062398e-05
969,KENTUCKY,BATH,3.0,VALID,23267.0,VALID,10.1,UNRELIABLE,12.9,UNRELIABLE,1,21,Bath,True,Bath|21,2708,0.00012893798083122017
970,KENTUCKY,BELL,7.0,VALID,76615.0,VALID,9.1,UNRELIABLE,9.1,UNRELIABLE,1,21,Bell,True,Bell|21,1541,9.136592051164915e-05
971,KENTUCKY,BOONE,8.0,VALID,127285.0,VALID,8.0,UNRELIABLE,6.3,UNRELIABLE,1,21,Boone,True,Boone|21,2765,6.285108221707192e-05
972,KENTUCKY,BOURBON,2.0,VALID,42215.0,VALID,4.8,UNRELIABLE,4.7,UNRELIABLE,1,21,Bourbon,True,Bourbon|21,2576,4.7376524931896245e-05
973,KENTUCKY,BOYD,8.0,VALID,122287.0,VALID,5.8,UNRELIABLE,6.5,UNRELIABLE,1,21,Boyd,True,Boyd|21,1558,6.541987292189685e-05
974,KENTUCKY,BOYLE,2.0,VALID,56005.0,VALID,3.4,UNRELIABLE,3.6,UNRELIABLE,1,21,Boyle,True,Boyle|21,1239,3.571109722346219e-05
975,KENTUCKY,BRACKEN,2.0,VALID,18181.0,VALID,8.8,UNRELIABLE,11.0,UNRELIABLE,1,21,Bracken,True,Bracken|21,2068,0.00011000495022276003
976,KENTUCKY,BREATHITT,2.0,VALID,39440.0,VALID,5.9,UNRELIABLE,5.1,UNRELIABLE,1,21,Breathitt,True,Breathitt|21,1909,5.070993914807302e-05
977,KENTUCKY,BRECKINRIDGE,4.0,VALID,39749.0,VALID,7.0,UNRELIABLE,10.1,UNRELIABLE,1,21,Breckinridge,True,Breckinridge|21,2033,0.00010063146242672772
978,KENTUCKY,BULLITT,1.0,VALID,112349.0,VALID,0.8,UNRELIABLE,0.9,UNRELIABLE,1,21,Bullitt,True,Bullitt|21,251,8.900835788480538e-06
979,KENTUCKY,BUTLER,3.0,VALID,27423.0,VALID,11.3,UNRELIABLE,10.9,UNRELIABLE,1,21,Butler,True,Butler|21,1023,0.0001093972213105787
980,KENTUCKY,CALDWELL,0.0,VALID,30058.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Caldwell,True,Caldwell|21,2345,0.0
981,KENTUCKY,CALLOWAY,4.0,VALID,70490.0,VALID,4.0,UNRELIABLE,5.7,UNRELIABLE,1,21,Calloway,True,Calloway|21,304,5.6745637679103416e-05
982,KENTUCKY,CAMPBELL,7.0,VALID,194542.0,VALID,3.8,UNRELIABLE,3.6,UNRELIABLE,1,21,Campbell,True,Campbell|21,1797,3.59819473429902e-05
983,KENTUCKY,CARLISLE,1.0,VALID,12781.0,VALID,7.4,UNRELIABLE,7.8,UNRELIABLE,1,21,Carlisle,True,Carlisle|21,3114,7.824113919098662e-05
984,KENTUCKY,CARROLL,2.0,VALID,22080.0,VALID,7.3,UNRELIABLE,9.1,UNRELIABLE,1,21,Carroll,True,Carroll|21,1659,9.057971014492754e-05
985,KENTUCKY,CARTER,3.0,VALID,60042.0,VALID,4.6,UNRELIABLE,5.0,UNRELIABLE,1,21,Carter,True,Carter|21,1694,4.9965024482862e-05
986,KENTUCKY,CASEY,2.0,VALID,35550.0,VALID,3.7,UNRELIABLE,5.6,UNRELIABLE,1,21,Casey,True,Casey|21,555,5.6258790436005626e-05
987,KENTUCKY,CHRISTIAN,6.0,VALID,138121.0,VALID,6.1,UNRELIABLE,4.3,UNRELIABLE,1,21,Christian,True,Christian|21,1289,4.344017202308121e-05
988,KENTUCKY,CLARK,2.0,VALID,66382.0,VALID,3.1,UNRELIABLE,3.0,UNRELIABLE,1,21,Clark,True,Clark|21,659,3.0128649332650417e-05
989,KENTUCKY,CLAY,2.0,VALID,55242.0,VALID,3.2,UNRELIABLE,3.6,UNRELIABLE,1,21,Clay,True,Clay|21,2729,3.6204337279606094e-05
990,KENTUCKY,CLINTON,3.0,VALID,22362.0,VALID,11.0,UNRELIABLE,13.4,UNRELIABLE,1,21,Clinton,True,Clinton|21,1531,0.00013415615776764153
991,KENTUCKY,CRITTENDEN,4.0,VALID,21678.0,VALID,11.4,UNRELIABLE,18.5,UNRELIABLE,1,21,Crittenden,True,Crittenden|21,2093,0.00018451886705415628
992,KENTUCKY,CUMBERLAND,0.0,VALID,15615.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Cumberland,True,Cumberland|21,3,0.0
993,KENTUCKY,DAVIESS,5.0,VALID,199724.0,VALID,2.6,UNRELIABLE,2.5,UNRELIABLE,1,21,Daviess,True,Daviess|21,2424,2.5034547675792593e-05
994,KENTUCKY,EDMONSON,0.0,VALID,24752.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Edmonson,True,Edmonson|21,1015,0.0
995,KENTUCKY,ELLIOTT,0.0,VALID,16174.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Elliott,True,Elliott|21,3033,0.0
996,KENTUCKY,ESTILL,5.0,VALID,35534.0,VALID,13.0,UNRELIABLE,14.1,UNRELIABLE,1,21,Estill,True,Estill|21,1972,0.0001407103056227838
997,KENTUCKY,FAYETTE,15.0,VALID,451530.0,VALID,4.2,UNRELIABLE,3.3,UNRELIABLE,1,21,Fayette,True,Fayette|21,1661,3.322038402763936e-05
998,KENTUCKY,FLEMING,4.0,VALID,29718.0,VALID,10.5,UNRELIABLE,13.5,UNRELIABLE,1,21,Fleming,True,Fleming|21,1677,0.00013459855979541018
999,KENTUCKY,FLOYD,2.0,VALID,111082.0,VALID,2.1,UNRELIABLE,1.8,UNRELIABLE,1,21,Floyd,True,Floyd|21,1323,1.800471723591581e-05
1000,KENTUCKY,FRANKLIN,2.0,VALID,95682.0,VALID,2.2,UNRELIABLE,2.1,UNRELIABLE,1,21,Franklin,True,Franklin|21,1832,2.090257310674944e-05
1001,KENTUCKY,FULTON,3.0,VALID,15966.0,VALID,11.8,UNRELIABLE,18.8,UNRELIABLE,1,21,Fulton,True,Fulton|21,1774,0.00018789928598271326
1002,KENTUCKY,GALLATIN,0.0,VALID,12368.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Gallatin,True,Gallatin|21,2707,0.0
1003,KENTUCKY,GARRARD,0.0,VALID,26436.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Garrard,True,Garrard|21,2870,0.0
1004,KENTUCKY,GRANT,0.0,VALID,34909.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Grant,True,Grant|21,851,0.0
1005,KENTUCKY,GRAVES,8.0,VALID,76080.0,VALID,7.4,UNRELIABLE,10.5,UNRELIABLE,1,21,Graves,True,Graves|21,234,0.00010515247108307045
1006,KENTUCKY,GRAYSON,2.0,VALID,51503.0,VALID,2.7,UNRELIABLE,3.9,UNRELIABLE,1,21,Grayson,True,Grayson|21,1351,3.883268935790148e-05
1007,KENTUCKY,GREEN,1.0,VALID,24808.0,VALID,2.8,UNRELIABLE,4.0,UNRELIABLE,1,21,Green,True,Green|21,877,4.0309577555627215e-05
1008,KENTUCKY,GREENUP,2.0,VALID,89025.0,VALID,2.3,UNRELIABLE,2.2,UNRELIABLE,1,21,Greenup,True,Greenup|21,1862,2.246559955068801e-05
1009,KENTUCKY,HANCOCK,1.0,VALID,19539.0,VALID,5.6,UNRELIABLE,5.1,UNRELIABLE,1,21,Hancock,True,Hancock|21,1863,5.1179691898254774e-05
1010,KENTUCKY,HARDIN,6.0,VALID,204840.0,VALID,4.5,UNRELIABLE,2.9,UNRELIABLE,1,21,Hardin,True,Hardin|21,3145,2.9291154071470417e-05
1011,KENTUCKY,HARLAN,5.0,VALID,90856.0,VALID,6.0,UNRELIABLE,5.5,UNRELIABLE,1,21,Harlan,True,Harlan|21,3057,5.503213876904112e-05
1012,KENTUCKY,HARRISON,3.0,VALID,37245.0,VALID,6.8,UNRELIABLE,8.1,UNRELIABLE,1,21,Harrison,True,Harrison|21,2285,8.054772452678212e-05
1013,KENTUCKY,HART,2.0,VALID,33616.0,VALID,4.4,UNRELIABLE,5.9,UNRELIABLE,1,21,Hart,True,Hart|21,2887,5.949547834364588e-05
1014,KENTUCKY,HENDERSON,2.0,VALID,95054.0,VALID,2.1,UNRELIABLE,2.1,UNRELIABLE,1,21,Henderson,True,Henderson|21,1371,2.1040671618238053e-05
1015,KENTUCKY,HENRY,1.0,VALID,30397.0,VALID,2.9,UNRELIABLE,3.3,UNRELIABLE,1,21,Henry,True,Henry|21,2171,3.289798335362042e-05
1016,KENTUCKY,HICKMAN,2.0,VALID,12130.0,VALID,12.8,UNRELIABLE,16.5,UNRELIABLE,1,21,Hickman,True,Hickman|21,1717,0.00016488046166529267
1017,KENTUCKY,HOPKINS,4.0,VALID,104604.0,VALID,3.4,UNRELIABLE,3.8,UNRELIABLE,1,21,Hopkins,True,Hopkins|21,1135,3.82394554701541e-05
1018,KENTUCKY,JACKSON,4.0,VALID,29537.0,VALID,12.0,UNRELIABLE,13.5,UNRELIABLE,1,21,Jackson,True,Jackson|21,3090,0.00013542336730202795
1019,KENTUCKY,JEFFERSON,81.0,VALID,1317897.0,VALID,5.9,VALID,6.1,VALID,1,21,Jefferson,True,Jefferson|21,1658,6.146155579684907e-05
1020,KENTUCKY,JESSAMINE,1.0,VALID,68316.0,VALID,2.0,UNRELIABLE,1.5,UNRELIABLE,1,21,Jessamine,True,Jessamine|21,1894,1.4637859359447275e-05
1021,KENTUCKY,JOHNSON,4.0,VALID,59184.0,VALID,6.7,UNRELIABLE,6.8,UNRELIABLE,1,21,Johnson,True,Johnson|21,1722,6.758583400919168e-05
1022,KENTUCKY,KENTON,10.0,VALID,326069.0,VALID,3.4,UNRELIABLE,3.1,UNRELIABLE,1,21,Kenton,True,Kenton|21,2261,3.066835547077459e-05
1023,KENTUCKY,KNOTT,2.0,VALID,44613.0,VALID,5.8,UNRELIABLE,4.5,UNRELIABLE,1,21,Knott,True,Knott|21,1232,4.482998229215699e-05
1024,KENTUCKY,KNOX,4.0,VALID,71486.0,VALID,5.6,UNRELIABLE,5.6,UNRELIABLE,1,21,Knox,True,Knox|21,3130,5.595501217021515e-05
1025,KENTUCKY,LARUE,0.0,VALID,27090.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Larue,True,Larue|21,3150,0.0
1026,KENTUCKY,LAUREL,1.0,VALID,103670.0,VALID,1.0,UNRELIABLE,1.0,UNRELIABLE,1,21,Laurel,True,Laurel|21,2853,9.645992090286486e-06
1027,KENTUCKY,LAWRENCE,2.0,VALID,35335.0,VALID,5.9,UNRELIABLE,5.7,UNRELIABLE,1,21,Lawrence,True,Lawrence|21,2302,5.660110372152257e-05
1028,KENTUCKY,LEE,3.0,VALID,18278.0,VALID,12.3,UNRELIABLE,16.4,UNRELIABLE,1,21,Lee,True,Lee|21,284,0.0001641317430791115
1029,KENTUCKY,LESLIE,0.0,VALID,35823.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Leslie,True,Leslie|21,3092,0.0
1030,KENTUCKY,LETCHER,4.0,VALID,68304.0,VALID,6.2,UNRELIABLE,5.9,UNRELIABLE,1,21,Letcher,True,Letcher|21,1438,5.856172405715624e-05
1031,KENTUCKY,LEWIS,0.0,VALID,33769.0,VALID,0.0,UNRELIABLE,0.0,UNRELIABLE,1,21,Lewis,True,Lewis|21,2000,0.0
1032,KENTUCKY,LINCOLN,3.0,VALID,46491.0,VALID,5.0,UNRELIABLE,6.5,UNRELIABLE,1,21,Lincoln,True,Lincoln|21,163,6.452861844227915e-05
1033,KENTUCKY,LIVINGSTON,1.0,VALID,22433.0,VALID,3.4,UNRELIABLE,4.5,UNRELIABLE,1,21,Livingston,True,Livingston|21,2102,4.457718539651406e-05
1034,KENTUCKY,LOGAN,5.0,VALID,54267.0,VALID,8.1,UNRELIABLE,9.2,UNRELIABLE,1,21,Logan,True,Logan|21,1022,9.213702618534284e-05
1035,KENTUCKY,LYON,1.0,VALID,16288.0,VALID,6.0,UNRELIABLE,6.1,UNRELIABLE,1,21,Lyon,True,Lyon|21,3024,6.139489194499017e-05
1036,KENTUCKY,MaaC.CRACKEN,8.0,VALID,130747.0,VALID,5.5,UNRELIABLE,6.1,UNRELIABLE,1,21,McCracken,True,McCracken|21,1104,6.11868723565359e-05
